firm,has_customer,dependence,variant,dependence_mean,seed,high
0,True,0.6990827182584771,no_perceived,0.7,11,True
1,True,0.6790123233758519,no_perceived,0.7,11,False
2,True,0.6,no_perceived,0.7,11,False
3,True,0.7667692907983955,no_perceived,0.7,11,True
4,True,0.6981506614620019,no_perceived,0.7,11,False
5,True,0.7569850061052732,no_perceived,0.7,11,True
0,True,0.8990827182584772,no_perceived,0.9,11,True
1,True,0.879012323375852,no_perceived,0.9,11,False
2,True,0.8,no_perceived,0.9,11,False
3,True,0.9667692907983956,no_perceived,0.9,11,True
4,True,0.898150661462002,no_perceived,0.9,11,False
5,True,0.9569850061052733,no_perceived,0.9,11,True
0,True,0.09908271825847717,no_objective,0.1,11,True
1,True,0.07901232337585204,no_objective,0.1,11,False
2,True,0.0,no_objective,0.1,11,False
3,True,0.1667692907983956,no_objective,0.1,11,True
4,True,0.09815066146200196,no_objective,0.1,11,False
5,True,0.15698500610527327,no_objective,0.1,11,True
0,True,0.29908271825847715,no_objective,0.3,11,True
1,True,0.279012323375852,no_objective,0.3,11,False
2,True,0.19999999999999998,no_objective,0.3,11,False
3,True,0.3667692907983956,no_objective,0.3,11,True
4,True,0.2981506614620019,no_objective,0.3,11,False
5,True,0.35698500610527323,no_objective,0.3,11,True
0,True,0.49908271825847716,no_objective,0.5,11,True
1,True,0.47901232337585203,no_objective,0.5,11,False
2,True,0.4,no_objective,0.5,11,False
3,True,0.5667692907983956,no_objective,0.5,11,True
4,True,0.49815066146200193,no_objective,0.5,11,False
5,True,0.5569850061052732,no_objective,0.5,11,True
0,True,0.6990827182584771,no_objective,0.7,11,True
1,True,0.6790123233758519,no_objective,0.7,11,False
2,True,0.6,no_objective,0.7,11,False
3,True,0.7667692907983955,no_objective,0.7,11,True
4,True,0.6981506614620019,no_objective,0.7,11,False
5,True,0.7569850061052732,no_objective,0.7,11,True
0,True,0.8990827182584772,no_objective,0.9,11,True
1,True,0.879012323375852,no_objective,0.9,11,False
2,True,0.8,no_objective,0.9,11,False
3,True,0.9667692907983956,no_objective,0.9,11,True
4,True,0.898150661462002,no_objective,0.9,11,False
5,True,0.9569850061052733,no_objective,0.9,11,True
0,True,0.09954135912923859,narrow,0.1,11,True
1,True,0.08950616168792602,narrow,0.1,11,False
2,True,0.05,narrow,0.1,11,False
3,True,0.1333846453991978,narrow,0.1,11,True
4,True,0.09907533073100099,narrow,0.1,11,False
5,True,0.12849250305263663,narrow,0.1,11,True
0,True,0.29954135912923857,narrow,0.3,11,True
1,True,0.289506161687926,narrow,0.3,11,False
2,True,0.25,narrow,0.3,11,False
3,True,0.33338464539919777,narrow,0.3,11,True
4,True,0.29907533073100095,narrow,0.3,11,False
5,True,0.3284925030526366,narrow,0.3,11,True
0,True,0.4995413591292386,narrow,0.5,11,True
1,True,0.489506161687926,narrow,0.5,11,False
2,True,0.45,narrow,0.5,11,False
3,True,0.5333846453991978,narrow,0.5,11,True
4,True,0.49907533073100097,narrow,0.5,11,False
5,True,0.5284925030526366,narrow,0.5,11,True
0,True,0.6995413591292385,narrow,0.7,11,True
1,True,0.689506161687926,narrow,0.7,11,False
2,True,0.6499999999999999,narrow,0.7,11,False
3,True,0.7333846453991978,narrow,0.7,11,True
4,True,0.6990753307310009,narrow,0.7,11,False
5,True,0.7284925030526366,narrow,0.7,11,True
0,True,0.8995413591292386,narrow,0.9,11,True
1,True,0.8895061616879261,narrow,0.9,11,False
2,True,0.85,narrow,0.9,11,False
3,True,0.9333846453991979,narrow,0.9,11,True
4,True,0.899075330731001,narrow,0.9,11,False
5,True,0.9284925030526366,narrow,0.9,11,True
0,True,0.09908271825847717,limited_access,0.1,11,True
1,False,0.07901232337585204,limited_access,0.1,11,False
2,False,0.0,limited_access,0.1,11,False
3,True,0.1667692907983956,limited_access,0.1,11,True
4,True,0.09815066146200196,limited_access,0.1,11,False
5,True,0.15698500610527327,limited_access,0.1,11,True
0,True,0.29908271825847715,limited_access,0.3,11,True
1,False,0.279012323375852,limited_access,0.3,11,False
2,False,0.19999999999999998,limited_access,0.3,11,False
3,True,0.3667692907983956,limited_access,0.3,11,True
4,True,0.2981506614620019,limited_access,0.3,11,False
5,True,0.35698500610527323,limited_access,0.3,11,True
0,True,0.49908271825847716,limited_access,0.5,11,True
1,False,0.47901232337585203,limited_access,0.5,11,False
2,False,0.4,limited_access,0.5,11,False
3,True,0.5667692907983956,limited_access,0.5,11,True
4,True,0.49815066146200193,limited_access,0.5,11,False
5,True,0.5569850061052732,limited_access,0.5,11,True
0,True,0.6990827182584771,limited_access,0.7,11,True
1,False,0.6790123233758519,limited_access,0.7,11,False
2,False,0.6,limited_access,0.7,11,False
3,True,0.7667692907983955,limited_access,0.7,11,True
4,True,0.6981506614620019,limited_access,0.7,11,False
5,True,0.7569850061052732,limited_access,0.7,11,True
0,True,0.8990827182584772,limited_access,0.9,11,True
1,False,0.879012323375852,limited_access,0.9,11,False
2,False,0.8,limited_access,0.9,11,False
3,True,0.9667692907983956,limited_access,0.9,11,True
4,True,0.898150661462002,limited_access,0.9,11,False
5,True,0.9569850061052733,limited_access,0.9,11,True
0,True,0.2,main,0.1,12,True
1,True,0.0940095916676959,main,0.1,12,True
2,True,0.1368431835250952,main,0.1,12,True
3,True,0.08558545891319155,main,0.1,12,False
4,True,0.06187105382135369,main,0.1,12,False
5,True,0.021690712072663695,main,0.1,12,False
0,True,0.4,main,0.3,12,True
1,True,0.2940095916676959,main,0.3,12,True
2,True,0.3368431835250952,main,0.3,12,True
3,True,0.28558545891319154,main,0.3,12,False
4,True,0.26187105382135367,main,0.3,12,False
5,True,0.22169071207266366,main,0.3,12,False
0,True,0.6,main,0.5,12,True
1,True,0.4940095916676959,main,0.5,12,True
2,True,0.5368431835250952,main,0.5,12,True
3,True,0.48558545891319155,main,0.5,12,False
4,True,0.4618710538213537,main,0.5,12,False
5,True,0.4216907120726637,main,0.5,12,False
0,True,0.7999999999999999,main,0.7,12,True
1,True,0.6940095916676958,main,0.7,12,True
2,True,0.7368431835250951,main,0.7,12,True
3,True,0.6855854589131914,main,0.7,12,False
4,True,0.6618710538213537,main,0.7,12,False
5,True,0.6216907120726637,main,0.7,12,False
0,True,1.0,main,0.9,12,True
1,True,0.8940095916676959,main,0.9,12,True
2,True,0.9368431835250952,main,0.9,12,True
3,True,0.8855854589131915,main,0.9,12,False
4,True,0.8618710538213536,main,0.9,12,False
5,True,0.8216907120726638,main,0.9,12,False
0,True,0.2,no_perceived,0.1,12,True
1,True,0.0940095916676959,no_perceived,0.1,12,True
2,True,0.1368431835250952,no_perceived,0.1,12,True
3,True,0.08558545891319155,no_perceived,0.1,12,False
4,True,0.06187105382135369,no_perceived,0.1,12,False
5,True,0.021690712072663695,no_perceived,0.1,12,False
0,True,0.4,no_perceived,0.3,12,True
1,True,0.2940095916676959,no_perceived,0.3,12,True
2,True,0.3368431835250952,no_perceived,0.3,12,True
3,True,0.28558545891319154,no_perceived,0.3,12,False
4,True,0.26187105382135367,no_perceived,0.3,12,False
5,True,0.22169071207266366,no_perceived,0.3,12,False
0,True,0.6,no_perceived,0.5,12,True
1,True,0.4940095916676959,no_perceived,0.5,12,True
2,True,0.5368431835250952,no_perceived,0.5,12,True
3,True,0.48558545891319155,no_perceived,0.5,12,False
4,True,0.4618710538213537,no_perceived,0.5,12,False
5,True,0.4216907120726637,no_perceived,0.5,12,False
0,True,0.7999999999999999,no_perceived,0.7,12,True
1,True,0.6940095916676958,no_perceived,0.7,12,True
2,True,0.7368431835250951,no_perceived,0.7,12,True
3,True,0.6855854589131914,no_perceived,0.7,12,False
4,True,0.6618710538213537,no_perceived,0.7,12,False
5,True,0.6216907120726637,no_perceived,0.7,12,False
0,True,1.0,no_perceived,0.9,12,True
1,True,0.8940095916676959,no_perceived,0.9,12,True
2,True,0.9368431835250952,no_perceived,0.9,12,True
3,True,0.8855854589131915,no_perceived,0.9,12,False
4,True,0.8618710538213536,no_perceived,0.9,12,False
5,True,0.8216907120726638,no_perceived,0.9,12,False
0,True,0.2,no_objective,0.1,12,True
1,True,0.0940095916676959,no_objective,0.1,12,True
2,True,0.1368431835250952,no_objective,0.1,12,True
3,True,0.08558545891319155,no_objective,0.1,12,False
4,True,0.06187105382135369,no_objective,0.1,12,False
5,True,0.021690712072663695,no_objective,0.1,12,False
0,True,0.4,no_objective,0.3,12,True
1,True,0.2940095916676959,no_objective,0.3,12,True
2,True,0.3368431835250952,no_objective,0.3,12,True
3,True,0.28558545891319154,no_objective,0.3,12,False
4,True,0.26187105382135367,no_objective,0.3,12,False
5,True,0.22169071207266366,no_objective,0.3,12,False
0,True,0.6,no_objective,0.5,12,True
1,True,0.4940095916676959,no_objective,0.5,12,True
2,True,0.5368431835250952,no_objective,0.5,12,True
3,True,0.48558545891319155,no_objective,0.5,12,False
4,True,0.4618710538213537,no_objective,0.5,12,False
5,True,0.4216907120726637,no_objective,0.5,12,False
0,True,0.7999999999999999,no_objective,0.7,12,True
1,True,0.6940095916676958,no_objective,0.7,12,True
2,True,0.7368431835250951,no_objective,0.7,12,True
3,True,0.6855854589131914,no_objective,0.7,12,False
4,True,0.6618710538213537,no_objective,0.7,12,False
5,True,0.6216907120726637,no_objective,0.7,12,False
0,True,1.0,no_objective,0.9,12,True
1,True,0.8940095916676959,no_objective,0.9,12,True
2,True,0.9368431835250952,no_objective,0.9,12,True
3,True,0.8855854589131915,no_objective,0.9,12,False
4,True,0.8618710538213536,no_objective,0.9,12,False
5,True,0.8216907120726638,no_objective,0.9,12,False
0,True,0.15000000000000002,narrow,0.1,12,True
1,True,0.09700479583384795,narrow,0.1,12,True
2,True,0.1184215917625476,narrow,0.1,12,True
3,True,0.09279272945659578,narrow,0.1,12,False
4,True,0.08093552691067685,narrow,0.1,12,False
5,True,0.06084535603633185,narrow,0.1,12,False
0,True,0.35,narrow,0.3,12,True
1,True,0.2970047958338479,narrow,0.3,12,True
2,True,0.3184215917625476,narrow,0.3,12,True
3,True,0.29279272945659574,narrow,0.3,12,False
4,True,0.2809355269106768,narrow,0.3,12,False
5,True,0.26084535603633185,narrow,0.3,12,False
0,True,0.55,narrow,0.5,12,True
1,True,0.49700479583384793,narrow,0.5,12,True
2,True,0.5184215917625475,narrow,0.5,12,True
3,True,0.49279272945659575,narrow,0.5,12,False
4,True,0.48093552691067687,narrow,0.5,12,False
5,True,0.46084535603633187,narrow,0.5,12,False
0,True,0.75,narrow,0.7,12,True
1,True,0.6970047958338479,narrow,0.7,12,True
2,True,0.7184215917625475,narrow,0.7,12,True
3,True,0.6927927294565958,narrow,0.7,12,False
4,True,0.6809355269106768,narrow,0.7,12,False
5,True,0.6608453560363318,narrow,0.7,12,False
0,True,0.9500000000000001,narrow,0.9,12,True
1,True,0.897004795833848,narrow,0.9,12,True
2,True,0.9184215917625476,narrow,0.9,12,True
3,True,0.8927927294565958,narrow,0.9,12,False
4,True,0.8809355269106769,narrow,0.9,12,False
5,True,0.8608453560363318,narrow,0.9,12,False
0,True,0.2,limited_access,0.1,12,True
1,True,0.0940095916676959,limited_access,0.1,12,True
2,False,0.1368431835250952,limited_access,0.1,12,True
3,True,0.08558545891319155,limited_access,0.1,12,False
4,True,0.06187105382135369,limited_access,0.1,12,False
5,True,0.021690712072663695,limited_access,0.1,12,False
0,True,0.4,limited_access,0.3,12,True
1,True,0.2940095916676959,limited_access,0.3,12,True
2,False,0.3368431835250952,limited_access,0.3,12,True
3,True,0.28558545891319154,limited_access,0.3,12,False
4,True,0.26187105382135367,limited_access,0.3,12,False
5,True,0.22169071207266366,limited_access,0.3,12,False
0,True,0.6,limited_access,0.5,12,True
1,True,0.4940095916676959,limited_access,0.5,12,True
2,False,0.5368431835250952,limited_access,0.5,12,True
3,True,0.48558545891319155,limited_access,0.5,12,False
4,True,0.4618710538213537,limited_access,0.5,12,False
5,True,0.4216907120726637,limited_access,0.5,12,False
0,True,0.7999999999999999,limited_access,0.7,12,True
1,True,0.6940095916676958,limited_access,0.7,12,True
2,False,0.7368431835250951,limited_access,0.7,12,True
3,True,0.6855854589131914,limited_access,0.7,12,False
4,True,0.6618710538213537,limited_access,0.7,12,False
5,True,0.6216907120726637,limited_access,0.7,12,False
0,True,1.0,limited_access,0.9,12,True
1,True,0.8940095916676959,limited_access,0.9,12,True
2,False,0.9368431835250952,limited_access,0.9,12,True
3,True,0.8855854589131915,limited_access,0.9,12,False
4,True,0.8618710538213536,limited_access,0.9,12,False
5,True,0.8216907120726638,limited_access,0.9,12,False
0,True,0.2,main,0.1,13,True
1,True,0.034235390294709456,main,0.1,13,False
2,True,0.15426557452242468,main,0.1,13,True
3,True,0.04245555365645226,main,0.1,13,False
4,True,0.12851631427022023,main,0.1,13,True
5,True,0.0405271672561934,main,0.1,13,False
0,True,0.4,main,0.3,13,True
1,True,0.23423539029470944,main,0.3,13,False
2,True,0.3542655745224247,main,0.3,13,True
3,True,0.24245555365645224,main,0.3,13,False
4,True,0.3285163142702202,main,0.3,13,True
5,True,0.24052716725619339,main,0.3,13,False
0,True,0.6,main,0.5,13,True
1,True,0.4342353902947095,main,0.5,13,False
2,True,0.5542655745224246,main,0.5,13,True
3,True,0.4424555536564523,main,0.5,13,False
4,True,0.5285163142702202,main,0.5,13,True
5,True,0.4405271672561934,main,0.5,13,False
0,True,0.7999999999999999,main,0.7,13,True
1,True,0.6342353902947094,main,0.7,13,False
2,True,0.7542655745224246,main,0.7,13,True
3,True,0.6424555536564522,main,0.7,13,False
4,True,0.7285163142702201,main,0.7,13,True
5,True,0.6405271672561934,main,0.7,13,False
0,True,1.0,main,0.9,13,True
1,True,0.8342353902947095,main,0.9,13,False
2,True,0.9542655745224247,main,0.9,13,True
3,True,0.8424555536564523,main,0.9,13,False
4,True,0.9285163142702202,main,0.9,13,True
5,True,0.8405271672561934,main,0.9,13,False
0,True,0.2,no_perceived,0.1,13,True
1,True,0.034235390294709456,no_perceived,0.1,13,False
2,True,0.15426557452242468,no_perceived,0.1,13,True
3,True,0.04245555365645226,no_perceived,0.1,13,False
4,True,0.12851631427022023,no_perceived,0.1,13,True
5,True,0.0405271672561934,no_perceived,0.1,13,False
0,True,0.4,no_perceived,0.3,13,True
1,True,0.23423539029470944,no_perceived,0.3,13,False
2,True,0.3542655745224247,no_perceived,0.3,13,True
3,True,0.24245555365645224,no_perceived,0.3,13,False
4,True,0.3285163142702202,no_perceived,0.3,13,True
5,True,0.24052716725619339,no_perceived,0.3,13,False
0,True,0.6,no_perceived,0.5,13,True
1,True,0.4342353902947095,no_perceived,0.5,13,False
2,True,0.5542655745224246,no_perceived,0.5,13,True
3,True,0.4424555536564523,no_perceived,0.5,13,False
4,True,0.5285163142702202,no_perceived,0.5,13,True
5,True,0.4405271672561934,no_perceived,0.5,13,False
0,True,0.7999999999999999,no_perceived,0.7,13,True
1,True,0.6342353902947094,no_perceived,0.7,13,False
2,True,0.7542655745224246,no_perceived,0.7,13,True
3,True,0.6424555536564522,no_perceived,0.7,13,False
4,True,0.7285163142702201,no_perceived,0.7,13,True
5,True,0.6405271672561934,no_perceived,0.7,13,False
0,True,1.0,no_perceived,0.9,13,True
1,True,0.8342353902947095,no_perceived,0.9,13,False
2,True,0.9542655745224247,no_perceived,0.9,13,True
3,True,0.8424555536564523,no_perceived,0.9,13,False
4,True,0.9285163142702202,no_perceived,0.9,13,True
5,True,0.8405271672561934,no_perceived,0.9,13,False
0,True,0.2,no_objective,0.1,13,True
1,True,0.034235390294709456,no_objective,0.1,13,False
2,True,0.15426557452242468,no_objective,0.1,13,True
3,True,0.04245555365645226,no_objective,0.1,13,False
4,True,0.12851631427022023,no_objective,0.1,13,True
5,True,0.0405271672561934,no_objective,0.1,13,False
0,True,0.4,no_objective,0.3,13,True
1,True,0.23423539029470944,no_objective,0.3,13,False
2,True,0.3542655745224247,no_objective,0.3,13,True
3,True,0.24245555365645224,no_objective,0.3,13,False
4,True,0.3285163142702202,no_objective,0.3,13,True
5,True,0.24052716725619339,no_objective,0.3,13,False
0,True,0.6,no_objective,0.5,13,True
1,True,0.4342353902947095,no_objective,0.5,13,False
2,True,0.5542655745224246,no_objective,0.5,13,True
3,True,0.4424555536564523,no_objective,0.5,13,False
4,True,0.5285163142702202,no_objective,0.5,13,True
5,True,0.4405271672561934,no_objective,0.5,13,False
0,True,0.7999999999999999,no_objective,0.7,13,True
1,True,0.6342353902947094,no_objective,0.7,13,False
2,True,0.7542655745224246,no_objective,0.7,13,True
3,True,0.6424555536564522,no_objective,0.7,13,False
4,True,0.7285163142702201,no_objective,0.7,13,True
5,True,0.6405271672561934,no_objective,0.7,13,False
0,True,1.0,no_objective,0.9,13,True
1,True,0.8342353902947095,no_objective,0.9,13,False
2,True,0.9542655745224247,no_objective,0.9,13,True
3,True,0.8424555536564523,no_objective,0.9,13,False
4,True,0.9285163142702202,no_objective,0.9,13,True
5,True,0.8405271672561934,no_objective,0.9,13,False
0,True,0.15000000000000002,narrow,0.1,13,True
1,True,0.06711769514735473,narrow,0.1,13,False
2,True,0.12713278726121235,narrow,0.1,13,True
3,True,0.07122777682822613,narrow,0.1,13,False
4,True,0.11425815713511012,narrow,0.1,13,True
5,True,0.0702635836280967,narrow,0.1,13,False
0,True,0.35,narrow,0.3,13,True
1,True,0.26711769514735473,narrow,0.3,13,False
2,True,0.3271327872612123,narrow,0.3,13,True
3,True,0.27122777682822613,narrow,0.3,13,False
4,True,0.31425815713511007,narrow,0.3,13,True
5,True,0.27026358362809666,narrow,0.3,13,False
0,True,0.55,narrow,0.5,13,True
1,True,0.46711769514735474,narrow,0.5,13,False
2,True,0.5271327872612124,narrow,0.5,13,True
3,True,0.47122777682822614,narrow,0.5,13,False
4,True,0.5142581571351101,narrow,0.5,13,True
5,True,0.4702635836280967,narrow,0.5,13,False
0,True,0.75,narrow,0.7,13,True
1,True,0.6671176951473546,narrow,0.7,13,False
2,True,0.7271327872612123,narrow,0.7,13,True
3,True,0.6712277768282261,narrow,0.7,13,False
4,True,0.7142581571351101,narrow,0.7,13,True
5,True,0.6702635836280967,narrow,0.7,13,False
0,True,0.9500000000000001,narrow,0.9,13,True
1,True,0.8671176951473547,narrow,0.9,13,False
2,True,0.9271327872612124,narrow,0.9,13,True
3,True,0.8712277768282262,narrow,0.9,13,False
4,True,0.9142581571351102,narrow,0.9,13,True
5,True,0.8702635836280967,narrow,0.9,13,False
0,True,0.2,limited_access,0.1,13,True
1,True,0.034235390294709456,limited_access,0.1,13,False
2,True,0.15426557452242468,limited_access,0.1,13,True
3,True,0.04245555365645226,limited_access,0.1,13,False
4,True,0.12851631427022023,limited_access,0.1,13,True
5,False,0.0405271672561934,limited_access,0.1,13,False
0,True,0.4,limited_access,0.3,13,True
1,True,0.23423539029470944,limited_access,0.3,13,False
2,True,0.3542655745224247,limited_access,0.3,13,True
3,True,0.24245555365645224,limited_access,0.3,13,False
4,True,0.3285163142702202,limited_access,0.3,13,True
5,False,0.24052716725619339,limited_access,0.3,13,False
0,True,0.6,limited_access,0.5,13,True
1,True,0.4342353902947095,limited_access,0.5,13,False
2,True,0.5542655745224246,limited_access,0.5,13,True
3,True,0.4424555536564523,limited_access,0.5,13,False
4,True,0.5285163142702202,limited_access,0.5,13,True
5,False,0.4405271672561934,limited_access,0.5,13,False
0,True,0.7999999999999999,limited_access,0.7,13,True
1,True,0.6342353902947094,limited_access,0.7,13,False
2,True,0.7542655745224246,limited_access,0.7,13,True
3,True,0.6424555536564522,limited_access,0.7,13,False
4,True,0.7285163142702201,limited_access,0.7,13,True
5,False,0.6405271672561934,limited_access,0.7,13,False
0,True,1.0,limited_access,0.9,13,True
1,True,0.8342353902947095,limited_access,0.9,13,False
2,True,0.9542655745224247,limited_access,0.9,13,True
3,True,0.8424555536564523,limited_access,0.9,13,False
4,True,0.9285163142702202,limited_access,0.9,13,True
5,False,0.8405271672561934,limited_access,0.9,13,False
0,True,0.09180609262195122,main,0.1,14,False
1,True,0.15799338712827177,main,0.1,14,True
2,True,0.2,main,0.1,14,True
3,True,0.12498677730137397,main,0.1,14,True
4,True,0.024952579505550423,main,0.1,14,False
5,True,0.0002611634428526244,main,0.1,14,False
0,True,0.29180609262195123,main,0.3,14,False
1,True,0.3579933871282717,main,0.3,14,True
2,True,0.4,main,0.3,14,True
3,True,0.32498677730137393,main,0.3,14,True
4,True,0.22495257950555042,main,0.3,14,False
5,True,0.2002611634428526,main,0.3,14,False
0,True,0.49180609262195124,main,0.5,14,False
1,True,0.5579933871282717,main,0.5,14,True
2,True,0.6,main,0.5,14,True
3,True,0.524986777301374,main,0.5,14,True
4,True,0.42495257950555043,main,0.5,14,False
5,True,0.4002611634428526,main,0.5,14,False
0,True,0.6918060926219511,main,0.7,14,False
1,True,0.7579933871282717,main,0.7,14,True
2,True,0.7999999999999999,main,0.7,14,True
3,True,0.724986777301374,main,0.7,14,True
4,True,0.6249525795055504,main,0.7,14,False
5,True,0.6002611634428525,main,0.7,14,False
0,True,0.8918060926219512,main,0.9,14,False
1,True,0.9579933871282718,main,0.9,14,True
2,True,1.0,main,0.9,14,True
3,True,0.924986777301374,main,0.9,14,True
4,True,0.8249525795055505,main,0.9,14,False
5,True,0.8002611634428527,main,0.9,14,False
0,True,0.09180609262195122,no_perceived,0.1,14,False
1,True,0.15799338712827177,no_perceived,0.1,14,True
2,True,0.2,no_perceived,0.1,14,True
3,True,0.12498677730137397,no_perceived,0.1,14,True
4,True,0.024952579505550423,no_perceived,0.1,14,False
5,True,0.0002611634428526244,no_perceived,0.1,14,False
0,True,0.29180609262195123,no_perceived,0.3,14,False
1,True,0.3579933871282717,no_perceived,0.3,14,True
2,True,0.4,no_perceived,0.3,14,True
3,True,0.32498677730137393,no_perceived,0.3,14,True
4,True,0.22495257950555042,no_perceived,0.3,14,False
5,True,0.2002611634428526,no_perceived,0.3,14,False
0,True,0.49180609262195124,no_perceived,0.5,14,False
1,True,0.5579933871282717,no_perceived,0.5,14,True
2,True,0.6,no_perceived,0.5,14,True
3,True,0.524986777301374,no_perceived,0.5,14,True
4,True,0.42495257950555043,no_perceived,0.5,14,False
5,True,0.4002611634428526,no_perceived,0.5,14,False
0,True,0.6918060926219511,no_perceived,0.7,14,False
1,True,0.7579933871282717,no_perceived,0.7,14,True
2,True,0.7999999999999999,no_perceived,0.7,14,True
3,True,0.724986777301374,no_perceived,0.7,14,True
4,True,0.6249525795055504,no_perceived,0.7,14,False
5,True,0.6002611634428525,no_perceived,0.7,14,False
0,True,0.8918060926219512,no_perceived,0.9,14,False
1,True,0.9579933871282718,no_perceived,0.9,14,True
2,True,1.0,no_perceived,0.9,14,True
3,True,0.924986777301374,no_perceived,0.9,14,True
4,True,0.8249525795055505,no_perceived,0.9,14,False
5,True,0.8002611634428527,no_perceived,0.9,14,False
0,True,0.09180609262195122,no_objective,0.1,14,False
1,True,0.15799338712827177,no_objective,0.1,14,True
2,True,0.2,no_objective,0.1,14,True
3,True,0.12498677730137397,no_objective,0.1,14,True
4,True,0.024952579505550423,no_objective,0.1,14,False
5,True,0.0002611634428526244,no_objective,0.1,14,False
0,True,0.29180609262195123,no_objective,0.3,14,False
1,True,0.3579933871282717,no_objective,0.3,14,True
2,True,0.4,no_objective,0.3,14,True
3,True,0.32498677730137393,no_objective,0.3,14,True
4,True,0.22495257950555042,no_objective,0.3,14,False
5,True,0.2002611634428526,no_objective,0.3,14,False
0,True,0.49180609262195124,no_objective,0.5,14,False
1,True,0.5579933871282717,no_objective,0.5,14,True
2,True,0.6,no_objective,0.5,14,True
3,True,0.524986777301374,no_objective,0.5,14,True
4,True,0.42495257950555043,no_objective,0.5,14,False
5,True,0.4002611634428526,no_objective,0.5,14,False
0,True,0.6918060926219511,no_objective,0.7,14,False
1,True,0.7579933871282717,no_objective,0.7,14,True
2,True,0.7999999999999999,no_objective,0.7,14,True
3,True,0.724986777301374,no_objective,0.7,14,True
4,True,0.6249525795055504,no_objective,0.7,14,False
5,True,0.6002611634428525,no_objective,0.7,14,False
0,True,0.8918060926219512,no_objective,0.9,14,False
1,True,0.9579933871282718,no_objective,0.9,14,True
2,True,1.0,no_objective,0.9,14,True
3,True,0.924986777301374,no_objective,0.9,14,True
4,True,0.8249525795055505,no_objective,0.9,14,False
5,True,0.8002611634428527,no_objective,0.9,14,False
0,True,0.09590304631097561,narrow,0.1,14,False
1,True,0.12899669356413587,narrow,0.1,14,True
2,True,0.15000000000000002,narrow,0.1,14,True
3,True,0.11249338865068699,narrow,0.1,14,True
4,True,0.062476289752775215,narrow,0.1,14,False
5,True,0.050130581721426315,narrow,0.1,14,False
0,True,0.2959030463109756,narrow,0.3,14,False
1,True,0.32899669356413586,narrow,0.3,14,True
2,True,0.35,narrow,0.3,14,True
3,True,0.312493388650687,narrow,0.3,14,True
4,True,0.2624762897527752,narrow,0.3,14,False
5,True,0.2501305817214263,narrow,0.3,14,False
0,True,0.4959030463109756,narrow,0.5,14,False
1,True,0.5289966935641359,narrow,0.5,14,True
2,True,0.55,narrow,0.5,14,True
3,True,0.5124933886506869,narrow,0.5,14,True
4,True,0.4624762897527752,narrow,0.5,14,False
5,True,0.4501305817214263,narrow,0.5,14,False
0,True,0.6959030463109755,narrow,0.7,14,False
1,True,0.7289966935641359,narrow,0.7,14,True
2,True,0.75,narrow,0.7,14,True
3,True,0.7124933886506869,narrow,0.7,14,True
4,True,0.6624762897527752,narrow,0.7,14,False
5,True,0.6501305817214262,narrow,0.7,14,False
0,True,0.8959030463109756,narrow,0.9,14,False
1,True,0.928996693564136,narrow,0.9,14,True
2,True,0.9500000000000001,narrow,0.9,14,True
3,True,0.912493388650687,narrow,0.9,14,True
4,True,0.8624762897527752,narrow,0.9,14,False
5,True,0.8501305817214263,narrow,0.9,14,False
0,False,0.09180609262195122,limited_access,0.1,14,False
1,True,0.15799338712827177,limited_access,0.1,14,True
2,True,0.2,limited_access,0.1,14,True
3,True,0.12498677730137397,limited_access,0.1,14,True
4,True,0.024952579505550423,limited_access,0.1,14,False
5,True,0.0002611634428526244,limited_access,0.1,14,False
0,False,0.29180609262195123,limited_access,0.3,14,False
1,True,0.3579933871282717,limited_access,0.3,14,True
2,True,0.4,limited_access,0.3,14,True
3,True,0.32498677730137393,limited_access,0.3,14,True
4,True,0.22495257950555042,limited_access,0.3,14,False
5,True,0.2002611634428526,limited_access,0.3,14,False
0,False,0.49180609262195124,limited_access,0.5,14,False
1,True,0.5579933871282717,limited_access,0.5,14,True
2,True,0.6,limited_access,0.5,14,True
3,True,0.524986777301374,limited_access,0.5,14,True
4,True,0.42495257950555043,limited_access,0.5,14,False
5,True,0.4002611634428526,limited_access,0.5,14,False
0,False,0.6918060926219511,limited_access,0.7,14,False
1,True,0.7579933871282717,limited_access,0.7,14,True
2,True,0.7999999999999999,limited_access,0.7,14,True
3,True,0.724986777301374,limited_access,0.7,14,True
4,True,0.6249525795055504,limited_access,0.7,14,False
5,True,0.6002611634428525,limited_access,0.7,14,False
0,False,0.8918060926219512,limited_access,0.9,14,False
1,True,0.9579933871282718,limited_access,0.9,14,True
2,True,1.0,limited_access,0.9,14,True
3,True,0.924986777301374,limited_access,0.9,14,True
4,True,0.8249525795055505,limited_access,0.9,14,False
5,True,0.8002611634428527,limited_access,0.9,14,False
0,True,0.15243656447257,main,0.1,15,True
1,True,0.2,main,0.1,15,True
2,True,0.058252797634152115,main,0.1,15,False
3,True,0.05221532812154303,main,0.1,15,False
4,True,0.045345566409700215,main,0.1,15,False
5,True,0.09174974336203469,main,0.1,15,True
0,True,0.35243656447257,main,0.3,15,True
1,True,0.4,main,0.3,15,True
2,True,0.2582527976341521,main,0.3,15,False
3,True,0.252215328121543,main,0.3,15,False
4,True,0.2453455664097002,main,0.3,15,False
5,True,0.2917497433620347,main,0.3,15,True
0,True,0.55243656447257,main,0.5,15,True
