case_id,employee,firm,created,first_submitted,d_submitted,e_submitted,d_responded,e_responded,material_at,customer_intervened_at,d_due,e_due,d_status,e_status,resolved,resolved_by,compensation,initial_choice,status,merit,reachable,dependence,d_finished,e_finished,d_institution_outcome,d_implementation_at,processing_time,observed_wait,dispute_age_observed,block,arm,seed
117:38,117,5,38,38.0,38.0,41.0,40.0,,40.0,,41.0,,successful,cancelled_by_resolution,41.0,d,1.0,d,resolved,0.5707469684194004,True,0.4046480530839883,41.0,41.0,remedy_supported,41.0,3.0,3.0,3.0,network_ba,no_notice,8
59:39,59,0,39,39.0,39.0,,41.0,,41.0,,42.0,,successful,unused,42.0,d,1.0,d,resolved,0.7729778764350921,False,0.5400192757424396,42.0,,remedy_supported,42.0,3.0,3.0,3.0,network_ba,no_notice,8
2:40,2,2,40,40.0,40.0,,42.0,,42.0,,43.0,,successful,unused,43.0,d,1.0,d,resolved,0.9141429959951777,True,0.449602394594256,43.0,,remedy_supported,43.0,3.0,3.0,3.0,network_ba,no_notice,8
8:40,8,5,40,40.0,44.0,40.0,46.0,42.0,46.0,,47.0,,successful,closed_unresolved,47.0,d,1.0,e,resolved,0.39558400916269437,True,0.4046480530839883,47.0,42.0,remedy_supported,47.0,7.0,7.0,7.0,network_ba,no_notice,8
69:40,69,4,40,40.0,40.0,44.0,42.0,46.0,42.0,46.0,43.0,47.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7588381757808929,True,0.5593429267840302,43.0,47.0,remedy_supported,43.0,,9.0,9.0,network_ba,no_notice,8
78:40,78,0,40,40.0,40.0,,42.0,,42.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8402835358912755,False,0.5400192757424396,42.0,,no_remedy,,,9.0,9.0,network_ba,no_notice,8
40:42,40,0,42,42.0,42.0,,44.0,,44.0,,45.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3930443732679474,False,0.5400192757424396,45.0,,remedy_supported,45.0,,7.0,7.0,network_ba,no_notice,8
64:44,64,5,44,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.8307068696195732,True,0.4046480530839883,,,,,,,5.0,network_ba,no_notice,8
114:44,114,1,44,44.0,44.0,,46.0,,,,47.0,,successful,unused,47.0,d,1.0,d,resolved,0.5766207300787488,True,0.6,47.0,,remedy_supported,47.0,3.0,3.0,3.0,network_ba,no_notice,8
58:45,58,2,45,45.0,45.0,,47.0,,,,48.0,,successful,unused,48.0,d,1.0,d,resolved,0.3012523058856673,True,0.449602394594256,48.0,,remedy_supported,48.0,3.0,3.0,3.0,network_ba,no_notice,8
2:47,2,2,47,47.0,47.0,,49.0,,49.0,,50.0,,awaiting_implementation,unused,,,0.0,d,pending,0.9141429959951777,True,0.449602394594256,,,remedy_supported,,,2.0,2.0,network_ba,no_notice,8
41:47,41,3,47,47.0,47.0,,49.0,,,,50.0,,awaiting_implementation,unused,,,0.0,d,pending,0.9199976437280464,False,0.4463873497952859,,,remedy_supported,,,2.0,2.0,network_ba,no_notice,8
117:49,117,5,49,49.0,49.0,,,,,,,,submitted,unused,,,0.0,d,pending,0.5707469684194004,True,0.4046480530839883,,,,,,0.0,0.0,network_ba,no_notice,8
3:0,3,0,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.26874959929059217,False,0.6,2.0,,no_remedy,,,49.0,49.0,network_ba,no_notice,9
12:0,12,1,0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,3.0,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.3571041204677437,True,0.4872751050147758,2.0,3.0,no_remedy,,,49.0,49.0,network_ba,no_notice,9
22:0,22,1,0,0.0,0.0,,2.0,,2.0,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.6892786611928143,True,0.4872751050147758,3.0,,remedy_supported,3.0,3.0,3.0,3.0,network_ba,no_notice,9
23:0,23,2,0,0.0,0.0,3.0,2.0,5.0,2.0,5.0,,6.0,closed_unresolved,successful,6.0,e,1.0,d,resolved,0.6859849002325806,True,0.43099616659636075,2.0,6.0,no_remedy,,6.0,6.0,6.0,network_ba,no_notice,9
29:0,29,0,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7759872396639944,False,0.6,2.0,,no_remedy,,,49.0,49.0,network_ba,no_notice,9
33:0,33,3,0,0.0,0.0,,2.0,,2.0,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.7258573655544387,True,0.42714245831226866,3.0,,remedy_supported,3.0,3.0,3.0,3.0,network_ba,no_notice,9
36:0,36,2,0,0.0,0.0,0.0,2.0,2.0,2.0,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.6869474737154104,True,0.43099616659636075,2.0,2.0,no_remedy,,,49.0,49.0,network_ba,no_notice,9
37:0,37,4,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3339478793109001,True,0.4953879933160831,2.0,,no_remedy,,,49.0,49.0,network_ba,no_notice,9
39:0,39,4,0,0.0,4.0,0.0,6.0,2.0,,2.0,,3.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.5637326887418961,True,0.4953879933160831,6.0,3.0,no_remedy,,,49.0,49.0,network_ba,no_notice,9
40:0,40,3,0,0.0,0.0,8.0,2.0,10.0,,,3.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.20064335624898355,True,0.42714245831226866,3.0,10.0,remedy_supported,3.0,,49.0,49.0,network_ba,no_notice,9
50:0,50,5,0,0.0,3.0,0.0,5.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.31838465575153346,True,0.5591982767605117,5.0,2.0,no_remedy,,,49.0,49.0,network_ba,no_notice,9
61:0,61,0,0,0.0,0.0,,2.0,,2.0,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.5085444366984753,False,0.6,3.0,,remedy_supported,3.0,3.0,3.0,3.0,network_ba,no_notice,9
62:0,62,3,0,0.0,0.0,3.0,2.0,5.0,2.0,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.41764555625201294,True,0.42714245831226866,2.0,5.0,no_remedy,,,49.0,49.0,network_ba,no_notice,9
64:0,64,0,0,0.0,0.0,,2.0,,2.0,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.40026920257564663,False,0.6,3.0,,remedy_supported,3.0,3.0,3.0,3.0,network_ba,no_notice,9
82:0,82,3,0,0.0,0.0,4.0,3.0,6.0,3.0,6.0,,7.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5135931473887942,True,0.42714245831226866,3.0,7.0,no_remedy,,,49.0,49.0,network_ba,no_notice,9
84:0,84,0,0,0.0,0.0,,3.0,,3.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.261457809463399,False,0.6,3.0,,no_remedy,,,49.0,49.0,network_ba,no_notice,9
85:0,85,4,0,0.0,3.0,0.0,5.0,2.0,5.0,,6.0,,successful,closed_unresolved,6.0,d,1.0,e,resolved,0.7748448712460752,True,0.4953879933160831,6.0,2.0,remedy_supported,6.0,6.0,6.0,6.0,network_ba,no_notice,9
93:0,93,3,0,0.0,0.0,4.0,3.0,6.0,3.0,6.0,,7.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.42175115624003345,True,0.42714245831226866,3.0,7.0,no_remedy,,,49.0,49.0,network_ba,no_notice,9
98:0,98,4,0,0.0,0.0,4.0,3.0,6.0,3.0,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.2087743228812415,True,0.4953879933160831,3.0,6.0,no_remedy,,,49.0,49.0,network_ba,no_notice,9
101:0,101,4,0,0.0,0.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.377218384521488,True,0.4953879933160831,3.0,,no_remedy,,,49.0,49.0,network_ba,no_notice,9
102:0,102,1,0,0.0,0.0,0.0,3.0,2.0,3.0,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.7544031337537833,True,0.4872751050147758,3.0,2.0,no_remedy,,,49.0,49.0,network_ba,no_notice,9
107:0,107,0,0,0.0,0.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7248782934436306,False,0.6,3.0,,no_remedy,,,49.0,49.0,network_ba,no_notice,9
108:0,108,4,0,0.0,0.0,4.0,3.0,6.0,3.0,6.0,,7.0,closed_unresolved,successful,7.0,e,1.0,d,resolved,0.944681876057559,True,0.4953879933160831,3.0,7.0,no_remedy,,7.0,7.0,7.0,network_ba,no_notice,9
109:0,109,5,0,0.0,13.0,0.0,15.0,2.0,15.0,,16.0,,successful,closed_unresolved,16.0,d,1.0,e,resolved,0.5140369088525116,True,0.5591982767605117,16.0,2.0,remedy_supported,16.0,16.0,16.0,16.0,network_ba,no_notice,9
110:0,110,2,0,0.0,0.0,5.0,3.0,7.0,,,4.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3358161970777327,True,0.43099616659636075,4.0,7.0,remedy_supported,4.0,,49.0,49.0,network_ba,no_notice,9
113:0,113,2,0,0.0,3.0,0.0,5.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.36641414091086894,True,0.43099616659636075,5.0,2.0,no_remedy,,,49.0,49.0,network_ba,no_notice,9
118:0,118,3,0,0.0,0.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4381034932930392,True,0.42714245831226866,3.0,,no_remedy,,,49.0,49.0,network_ba,no_notice,9
119:0,119,3,0,0.0,0.0,4.0,3.0,6.0,3.0,6.0,,7.0,closed_unresolved,successful,7.0,e,1.0,d,resolved,0.6356650139925499,True,0.42714245831226866,3.0,7.0,no_remedy,,7.0,7.0,7.0,network_ba,no_notice,9
57:2,57,1,2,2.0,2.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.7775317279022278,True,0.4872751050147758,5.0,,remedy_supported,5.0,3.0,3.0,3.0,network_ba,no_notice,9
58:2,58,1,2,2.0,42.0,2.0,44.0,4.0,,,45.0,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.7200991257400571,True,0.4872751050147758,45.0,4.0,remedy_supported,45.0,,47.0,47.0,network_ba,no_notice,9
72:2,72,3,2,2.0,2.0,,4.0,,4.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.32241629412021083,False,0.42714245831226866,4.0,,no_remedy,,,47.0,47.0,network_ba,no_notice,9
83:2,83,3,2,2.0,5.0,2.0,7.0,4.0,,,8.0,,successful,closed_unresolved,8.0,d,1.0,e,resolved,0.7729488064582506,True,0.42714245831226866,8.0,4.0,remedy_supported,8.0,6.0,6.0,6.0,network_ba,no_notice,9
90:2,90,2,2,2.0,2.0,,4.0,,4.0,,5.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7891619281344815,False,0.43099616659636075,5.0,,remedy_supported,5.0,,47.0,47.0,network_ba,no_notice,9
112:2,112,0,2,2.0,2.0,,4.0,,4.0,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.7419351291644523,False,0.6,5.0,,remedy_supported,5.0,3.0,3.0,3.0,network_ba,no_notice,9
0:3,0,4,3,3.0,6.0,3.0,,5.0,,5.0,,6.0,cancelled_by_resolution,successful,6.0,e,1.0,e,resolved,0.6883951788511586,True,0.4953879933160831,6.0,6.0,,,3.0,3.0,3.0,network_ba,no_notice,9
46:3,46,3,3,3.0,6.0,3.0,8.0,5.0,8.0,,9.0,,successful,closed_unresolved,9.0,d,1.0,e,resolved,0.5632268721696432,True,0.42714245831226866,9.0,5.0,remedy_supported,9.0,6.0,6.0,6.0,network_ba,no_notice,9
49:3,49,3,3,3.0,3.0,,5.0,,5.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7422331436498533,False,0.42714245831226866,5.0,,no_remedy,,,46.0,46.0,network_ba,no_notice,9
4:4,4,5,4,10.0,10.0,,12.0,,,,13.0,,successful,unused,13.0,d,1.0,d,resolved,0.5582583002396115,True,0.5591982767605117,13.0,,remedy_supported,13.0,3.0,3.0,9.0,network_ba,no_notice,9
87:4,87,2,4,4.0,4.0,7.0,6.0,9.0,,9.0,,10.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6033965785741642,True,0.43099616659636075,6.0,10.0,no_remedy,,,45.0,45.0,network_ba,no_notice,9
106:4,106,1,4,4.0,4.0,7.0,6.0,9.0,6.0,9.0,,10.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6189191007139121,True,0.4872751050147758,6.0,10.0,no_remedy,,,45.0,45.0,network_ba,no_notice,9
30:5,30,1,5,5.0,5.0,8.0,7.0,10.0,7.0,10.0,,11.0,closed_unresolved,successful,11.0,e,1.0,d,resolved,0.691564056961971,True,0.4872751050147758,7.0,11.0,no_remedy,,6.0,6.0,6.0,network_ba,no_notice,9
63:5,63,0,5,5.0,5.0,,7.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8855782384803499,False,0.6,7.0,,no_remedy,,,44.0,44.0,network_ba,no_notice,9
97:5,97,5,5,5.0,9.0,5.0,11.0,7.0,,7.0,,8.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.8649705228114477,True,0.5591982767605117,11.0,8.0,no_remedy,,,44.0,44.0,network_ba,no_notice,9
117:5,117,0,5,5.0,5.0,,7.0,,7.0,,8.0,,successful,unused,8.0,d,1.0,d,resolved,0.35050374630607567,False,0.6,8.0,,remedy_supported,8.0,3.0,3.0,3.0,network_ba,no_notice,9
51:7,51,3,7,7.0,7.0,,9.0,,9.0,,10.0,,successful,unused,10.0,d,1.0,d,resolved,0.9598615541920119,True,0.42714245831226866,10.0,,remedy_supported,10.0,3.0,3.0,3.0,network_ba,no_notice,9
96:7,96,2,7,7.0,7.0,10.0,9.0,12.0,9.0,12.0,,13.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7909017793472948,True,0.43099616659636075,9.0,13.0,no_remedy,,,42.0,42.0,network_ba,no_notice,9
6:8,6,2,8,8.0,12.0,8.0,14.0,10.0,,10.0,15.0,11.0,successful,closed_unresolved,15.0,d,1.0,e,resolved,0.20314179665175286,True,0.43099616659636075,15.0,11.0,remedy_supported,15.0,7.0,7.0,7.0,network_ba,no_notice,9
31:8,31,4,8,8.0,8.0,11.0,10.0,13.0,10.0,13.0,,14.0,closed_unresolved,successful,14.0,e,1.0,d,resolved,0.34516591112462686,True,0.4953879933160831,10.0,14.0,no_remedy,,6.0,6.0,6.0,network_ba,no_notice,9
80:8,80,2,8,8.0,8.0,11.0,10.0,13.0,10.0,13.0,,14.0,closed_unresolved,successful,14.0,e,1.0,d,resolved,0.6692035022819953,True,0.43099616659636075,10.0,14.0,no_remedy,,6.0,6.0,6.0,network_ba,no_notice,9
112:8,112,0,8,8.0,8.0,,10.0,,,,11.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7419351291644523,False,0.6,11.0,,remedy_supported,11.0,,41.0,41.0,network_ba,no_notice,9
16:9,16,4,9,9.0,9.0,,11.0,,,,12.0,,successful,unused,12.0,d,1.0,d,resolved,0.9934702986836481,True,0.4953879933160831,12.0,,remedy_supported,12.0,3.0,3.0,3.0,network_ba,no_notice,9
24:9,24,5,9,9.0,9.0,12.0,11.0,14.0,11.0,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.39454313416965126,True,0.5591982767605117,11.0,14.0,no_remedy,,,40.0,40.0,network_ba,no_notice,9
43:9,43,1,9,9.0,12.0,9.0,14.0,11.0,14.0,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.2942453258089657,True,0.4872751050147758,14.0,11.0,no_remedy,,,40.0,40.0,network_ba,no_notice,9
81:10,81,1,10,10.0,13.0,10.0,15.0,12.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.21382555932165437,True,0.4872751050147758,15.0,12.0,no_remedy,,,39.0,39.0,network_ba,no_notice,9
114:10,114,2,10,10.0,10.0,13.0,12.0,15.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3414538942895988,True,0.43099616659636075,12.0,15.0,no_remedy,,,39.0,39.0,network_ba,no_notice,9
0:11,0,4,11,11.0,11.0,11.0,13.0,13.0,13.0,,14.0,,successful,closed_unresolved,14.0,d,1.0,d+e,resolved,0.6883951788511586,True,0.4953879933160831,14.0,13.0,remedy_supported,14.0,3.0,3.0,3.0,network_ba,no_notice,9
22:11,22,1,11,11.0,11.0,14.0,13.0,16.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6892786611928143,True,0.4872751050147758,13.0,16.0,no_remedy,,,38.0,38.0,network_ba,no_notice,9
38:11,38,0,11,11.0,11.0,,13.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.2649331655791958,False,0.6,13.0,,no_remedy,,,38.0,38.0,network_ba,no_notice,9
99:11,99,2,11,11.0,14.0,11.0,16.0,13.0,16.0,,17.0,,successful,closed_unresolved,17.0,d,1.0,e,resolved,0.6475048106130049,True,0.43099616659636075,17.0,13.0,remedy_supported,17.0,6.0,6.0,6.0,network_ba,no_notice,9
1:12,1,0,12,12.0,12.0,,14.0,,14.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9826841880050814,False,0.6,14.0,,no_remedy,,,37.0,37.0,network_ba,no_notice,9
18:13,18,5,13,13.0,,13.0,,15.0,,15.0,,16.0,unused,successful,16.0,e,1.0,e,resolved,0.6505455320951748,True,0.5591982767605117,,16.0,,,3.0,3.0,3.0,network_ba,no_notice,9
19:13,19,1,13,15.0,15.0,,17.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.32404545433616105,True,0.4872751050147758,17.0,,no_remedy,,,34.0,36.0,network_ba,no_notice,9
21:13,21,0,13,13.0,13.0,,15.0,,15.0,,16.0,,successful,unused,16.0,d,1.0,d,resolved,0.9471126572701927,False,0.6,16.0,,remedy_supported,16.0,3.0,3.0,3.0,network_ba,no_notice,9
34:13,34,3,13,13.0,13.0,16.0,15.0,18.0,15.0,18.0,,19.0,closed_unresolved,successful,19.0,e,1.0,d,resolved,0.9159600345101653,True,0.42714245831226866,15.0,19.0,no_remedy,,6.0,6.0,6.0,network_ba,no_notice,9
94:13,94,5,13,13.0,13.0,,15.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.30588800813096606,False,0.5591982767605117,15.0,,no_remedy,,,36.0,36.0,network_ba,no_notice,9
32:14,32,5,14,14.0,14.0,,16.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.2935386347169262,True,0.5591982767605117,16.0,,no_remedy,,,35.0,35.0,network_ba,no_notice,9
41:14,41,4,14,14.0,14.0,,16.0,,16.0,,17.0,,successful,unused,17.0,d,1.0,d,resolved,0.8536794067347289,False,0.4953879933160831,17.0,,remedy_supported,17.0,3.0,3.0,3.0,network_ba,no_notice,9
45:14,45,2,14,14.0,14.0,,16.0,,,,17.0,,successful,unused,17.0,d,1.0,d,resolved,0.8874297543023182,True,0.43099616659636075,17.0,,remedy_supported,17.0,3.0,3.0,3.0,network_ba,no_notice,9
59:14,59,5,14,14.0,14.0,,16.0,,,,17.0,,successful,unused,17.0,d,1.0,d,resolved,0.40013479151668535,True,0.5591982767605117,17.0,,remedy_supported,17.0,3.0,3.0,3.0,network_ba,no_notice,9
75:14,75,4,14,14.0,18.0,14.0,20.0,16.0,,16.0,21.0,17.0,successful,closed_unresolved,21.0,d,1.0,e,resolved,0.5939694534868842,True,0.4953879933160831,21.0,17.0,remedy_supported,21.0,7.0,7.0,7.0,network_ba,no_notice,9
76:14,76,1,14,14.0,14.0,,16.0,,16.0,,17.0,,successful,unused,17.0,d,1.0,d,resolved,0.9881895138475791,True,0.4872751050147758,17.0,,remedy_supported,17.0,3.0,3.0,3.0,network_ba,no_notice,9
100:14,100,5,14,14.0,,14.0,,16.0,,16.0,,17.0,unused,successful,17.0,e,1.0,e,resolved,0.7427670465379208,True,0.5591982767605117,,17.0,,,3.0,3.0,3.0,network_ba,no_notice,9
64:15,64,0,15,15.0,15.0,,17.0,,17.0,,18.0,,successful,unused,18.0,d,1.0,d,resolved,0.40026920257564663,False,0.6,18.0,,remedy_supported,18.0,3.0,3.0,3.0,network_ba,no_notice,9
73:15,73,4,15,15.0,15.0,,17.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8663363867195149,True,0.4953879933160831,17.0,,no_remedy,,,34.0,34.0,network_ba,no_notice,9
95:15,95,5,15,15.0,24.0,15.0,26.0,17.0,26.0,,27.0,,successful,closed_unresolved,27.0,d,1.0,e,resolved,0.9980535918848334,True,0.5591982767605117,27.0,17.0,remedy_supported,27.0,12.0,12.0,12.0,network_ba,no_notice,9
28:16,28,2,16,16.0,16.0,16.0,18.0,18.0,18.0,18.0,19.0,19.0,successful,closed_unresolved,19.0,d,1.0,d+e,resolved,0.8692331432218396,True,0.43099616659636075,19.0,19.0,remedy_supported,19.0,3.0,3.0,3.0,network_ba,no_notice,9
111:16,111,1,16,16.0,16.0,19.0,18.0,21.0,18.0,21.0,,22.0,closed_unresolved,successful,22.0,e,1.0,d,resolved,0.739946063616822,True,0.4872751050147758,18.0,22.0,no_remedy,,6.0,6.0,6.0,network_ba,no_notice,9
46:17,46,3,17,17.0,,17.0,,19.0,,19.0,,20.0,unused,successful,20.0,e,1.0,e,resolved,0.5632268721696432,True,0.42714245831226866,,20.0,,,3.0,3.0,3.0,network_ba,no_notice,9
70:18,70,2,18,18.0,18.0,,20.0,,20.0,,21.0,,successful,unused,21.0,d,1.0,d,resolved,0.9248125001438541,False,0.43099616659636075,21.0,,remedy_supported,21.0,3.0,3.0,3.0,network_ba,no_notice,9
108:18,108,4,18,18.0,18.0,22.0,20.0,24.0,20.0,24.0,21.0,25.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.944681876057559,True,0.4953879933160831,21.0,25.0,remedy_supported,21.0,,31.0,31.0,network_ba,no_notice,9
23:19,23,2,19,19.0,19.0,22.0,21.0,24.0,21.0,24.0,,25.0,closed_unresolved,successful,25.0,e,1.0,d,resolved,0.6859849002325806,True,0.43099616659636075,21.0,25.0,no_remedy,,6.0,6.0,6.0,network_ba,no_notice,9
48:19,48,4,19,19.0,23.0,19.0,25.0,21.0,25.0,21.0,,22.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.8718567905860404,True,0.4953879933160831,25.0,22.0,no_remedy,,,30.0,30.0,network_ba,no_notice,9
25:20,25,4,20,20.0,20.0,23.0,22.0,,22.0,,23.0,,successful,cancelled_by_resolution,23.0,d,1.0,d,resolved,0.9926844798711583,True,0.4953879933160831,23.0,23.0,remedy_supported,23.0,3.0,3.0,3.0,network_ba,no_notice,9
45:20,45,2,20,20.0,20.0,,22.0,,22.0,,23.0,,successful,unused,23.0,d,1.0,d,resolved,0.8874297543023182,True,0.43099616659636075,23.0,,remedy_supported,23.0,3.0,3.0,3.0,network_ba,no_notice,9
61:20,61,0,20,20.0,20.0,,22.0,,22.0,,23.0,,successful,unused,23.0,d,1.0,d,resolved,0.5085444366984753,False,0.6,23.0,,remedy_supported,23.0,3.0,3.0,3.0,network_ba,no_notice,9
76:20,76,1,20,20.0,20.0,,22.0,,,,23.0,,successful,unused,23.0,d,1.0,d,resolved,0.9881895138475791,True,0.4872751050147758,23.0,,remedy_supported,23.0,3.0,3.0,3.0,network_ba,no_notice,9
21:21,21,0,21,21.0,21.0,,23.0,,,,24.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9471126572701927,False,0.6,24.0,,remedy_supported,24.0,,28.0,28.0,network_ba,no_notice,9
85:22,85,4,22,22.0,26.0,22.0,28.0,24.0,28.0,24.0,,25.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.7748448712460752,True,0.4953879933160831,28.0,25.0,no_remedy,,,27.0,27.0,network_ba,no_notice,9
55:23,55,0,23,23.0,23.0,,25.0,,25.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6684023567650629,False,0.6,25.0,,no_remedy,,,26.0,26.0,network_ba,no_notice,9
78:23,78,0,23,23.0,23.0,,25.0,,,,26.0,,successful,unused,26.0,d,1.0,d,resolved,0.20660799717702744,False,0.6,26.0,,remedy_supported,26.0,3.0,3.0,3.0,network_ba,no_notice,9
71:24,71,4,24,24.0,24.0,,26.0,,,,27.0,,successful,unused,27.0,d,1.0,d,resolved,0.7941120028358866,True,0.4953879933160831,27.0,,remedy_supported,27.0,3.0,3.0,3.0,network_ba,no_notice,9
119:24,119,3,24,24.0,24.0,27.0,26.0,,26.0,,27.0,,successful,cancelled_by_resolution,27.0,d,1.0,d,resolved,0.6356650139925499,True,0.42714245831226866,27.0,27.0,remedy_supported,27.0,3.0,3.0,3.0,network_ba,no_notice,9
2:25,2,1,25,25.0,25.0,,27.0,,,,28.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9358620903355146,True,0.4872751050147758,28.0,,remedy_supported,28.0,,24.0,24.0,network_ba,no_notice,9
41:25,41,4,25,25.0,25.0,,27.0,,27.0,,28.0,,successful,unused,28.0,d,1.0,d,resolved,0.8536794067347289,False,0.4953879933160831,28.0,,remedy_supported,28.0,3.0,3.0,3.0,network_ba,no_notice,9
111:25,111,1,25,25.0,25.0,,27.0,,,,28.0,,successful,unused,28.0,d,1.0,d,resolved,0.739946063616822,True,0.4872751050147758,28.0,,remedy_supported,28.0,3.0,3.0,3.0,network_ba,no_notice,9
20:26,20,2,26,26.0,26.0,,28.0,,28.0,,29.0,,successful,unused,29.0,d,1.0,d,resolved,0.4236021193434783,True,0.43099616659636075,29.0,,remedy_supported,29.0,3.0,3.0,3.0,network_ba,no_notice,9
67:26,67,3,26,26.0,26.0,,28.0,,,,29.0,,successful,unused,29.0,d,1.0,d,resolved,0.8683486216539518,True,0.42714245831226866,29.0,,remedy_supported,29.0,3.0,3.0,3.0,network_ba,no_notice,9
88:27,88,5,27,27.0,27.0,30.0,29.0,32.0,29.0,32.0,,33.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.861071728546847,True,0.5591982767605117,29.0,33.0,no_remedy,,,22.0,22.0,network_ba,no_notice,9
116:27,116,3,27,27.0,31.0,27.0,33.0,29.0,,29.0,,30.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.36688996253187495,True,0.42714245831226866,33.0,30.0,no_remedy,,,22.0,22.0,network_ba,no_notice,9
11:28,11,3,28,33.0,33.0,37.0,35.0,39.0,35.0,,36.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5181590795446591,True,0.42714245831226866,36.0,39.0,remedy_supported,36.0,,16.0,21.0,network_ba,no_notice,9
83:28,83,3,28,28.0,31.0,28.0,33.0,30.0,33.0,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.7729488064582506,True,0.42714245831226866,33.0,30.0,no_remedy,,,21.0,21.0,network_ba,no_notice,9
27:29,27,5,29,29.0,29.0,32.0,31.0,34.0,31.0,34.0,,35.0,closed_unresolved,successful,35.0,e,1.0,d,resolved,0.3545036762452305,True,0.5591982767605117,31.0,35.0,no_remedy,,6.0,6.0,6.0,network_ba,no_notice,9
56:29,56,4,29,29.0,29.0,,31.0,,,,32.0,,successful,unused,32.0,d,1.0,d,resolved,0.9626803437690399,False,0.4953879933160831,32.0,,remedy_supported,32.0,3.0,3.0,3.0,network_ba,no_notice,9
