firm,customer,dependence,seed,pooled,active_customers,arm
1,2,0.5798574604911784,17,False,3,both
2,0,0.4341539468131984,17,False,3,both
3,2,0.4240727228857212,17,False,3,both
4,0,0.432589188868435,17,False,3,both
5,1,0.6,17,False,3,both
0,0,0.5293266809414671,17,False,1,domestic_only
1,0,0.5798574604911784,17,False,1,domestic_only
2,0,0.4341539468131984,17,False,1,domestic_only
3,0,0.4240727228857212,17,False,1,domestic_only
4,0,0.432589188868435,17,False,1,domestic_only
5,0,0.6,17,False,1,domestic_only
0,0,0.5293266809414671,17,False,1,customer_only
1,0,0.5798574604911784,17,False,1,customer_only
2,0,0.4341539468131984,17,False,1,customer_only
3,0,0.4240727228857212,17,False,1,customer_only
4,0,0.432589188868435,17,False,1,customer_only
5,0,0.6,17,False,1,customer_only
0,0,0.5293266809414671,17,False,1,both
1,0,0.5798574604911784,17,False,1,both
2,0,0.4341539468131984,17,False,1,both
3,0,0.4240727228857212,17,False,1,both
4,0,0.432589188868435,17,False,1,both
5,0,0.6,17,False,1,both
0,1,0.5293266809414671,17,True,6,domestic_only
1,2,0.5798574604911784,17,True,6,domestic_only
2,0,0.4341539468131984,17,True,6,domestic_only
3,5,0.4240727228857212,17,True,6,domestic_only
4,3,0.432589188868435,17,True,6,domestic_only
5,4,0.6,17,True,6,domestic_only
0,1,0.5293266809414671,17,True,6,customer_only
1,2,0.5798574604911784,17,True,6,customer_only
2,0,0.4341539468131984,17,True,6,customer_only
3,5,0.4240727228857212,17,True,6,customer_only
4,3,0.432589188868435,17,True,6,customer_only
5,4,0.6,17,True,6,customer_only
0,1,0.5293266809414671,17,True,6,both
1,2,0.5798574604911784,17,True,6,both
2,0,0.4341539468131984,17,True,6,both
3,5,0.4240727228857212,17,True,6,both
4,3,0.432589188868435,17,True,6,both
5,4,0.6,17,True,6,both
0,1,0.5293266809414671,17,True,3,domestic_only
1,2,0.5798574604911784,17,True,3,domestic_only
2,0,0.4341539468131984,17,True,3,domestic_only
3,2,0.4240727228857212,17,True,3,domestic_only
4,0,0.432589188868435,17,True,3,domestic_only
5,1,0.6,17,True,3,domestic_only
0,1,0.5293266809414671,17,True,3,customer_only
1,2,0.5798574604911784,17,True,3,customer_only
2,0,0.4341539468131984,17,True,3,customer_only
3,2,0.4240727228857212,17,True,3,customer_only
4,0,0.432589188868435,17,True,3,customer_only
5,1,0.6,17,True,3,customer_only
0,1,0.5293266809414671,17,True,3,both
1,2,0.5798574604911784,17,True,3,both
2,0,0.4341539468131984,17,True,3,both
3,2,0.4240727228857212,17,True,3,both
4,0,0.432589188868435,17,True,3,both
5,1,0.6,17,True,3,both
0,0,0.5293266809414671,17,True,1,domestic_only
1,0,0.5798574604911784,17,True,1,domestic_only
2,0,0.4341539468131984,17,True,1,domestic_only
3,0,0.4240727228857212,17,True,1,domestic_only
4,0,0.432589188868435,17,True,1,domestic_only
5,0,0.6,17,True,1,domestic_only
0,0,0.5293266809414671,17,True,1,customer_only
1,0,0.5798574604911784,17,True,1,customer_only
2,0,0.4341539468131984,17,True,1,customer_only
3,0,0.4240727228857212,17,True,1,customer_only
4,0,0.432589188868435,17,True,1,customer_only
5,0,0.6,17,True,1,customer_only
0,0,0.5293266809414671,17,True,1,both
1,0,0.5798574604911784,17,True,1,both
2,0,0.4341539468131984,17,True,1,both
3,0,0.4240727228857212,17,True,1,both
4,0,0.432589188868435,17,True,1,both
5,0,0.6,17,True,1,both
0,0,0.46845777638808395,18,False,6,domestic_only
1,2,0.5155548399088326,18,False,6,domestic_only
2,3,0.401691265764034,18,False,6,domestic_only
3,5,0.45874576373903764,18,False,6,domestic_only
4,1,0.5555503542000118,18,False,6,domestic_only
5,4,0.6,18,False,6,domestic_only
0,0,0.46845777638808395,18,False,6,customer_only
1,2,0.5155548399088326,18,False,6,customer_only
2,3,0.401691265764034,18,False,6,customer_only
3,5,0.45874576373903764,18,False,6,customer_only
4,1,0.5555503542000118,18,False,6,customer_only
5,4,0.6,18,False,6,customer_only
0,0,0.46845777638808395,18,False,6,both
1,2,0.5155548399088326,18,False,6,both
2,3,0.401691265764034,18,False,6,both
3,5,0.45874576373903764,18,False,6,both
4,1,0.5555503542000118,18,False,6,both
5,4,0.6,18,False,6,both
0,0,0.46845777638808395,18,False,3,domestic_only
1,2,0.5155548399088326,18,False,3,domestic_only
2,0,0.401691265764034,18,False,3,domestic_only
3,2,0.45874576373903764,18,False,3,domestic_only
4,1,0.5555503542000118,18,False,3,domestic_only
5,1,0.6,18,False,3,domestic_only
0,0,0.46845777638808395,18,False,3,customer_only
1,2,0.5155548399088326,18,False,3,customer_only
2,0,0.401691265764034,18,False,3,customer_only
3,2,0.45874576373903764,18,False,3,customer_only
4,1,0.5555503542000118,18,False,3,customer_only
5,1,0.6,18,False,3,customer_only
0,0,0.46845777638808395,18,False,3,both
1,2,0.5155548399088326,18,False,3,both
2,0,0.401691265764034,18,False,3,both
3,2,0.45874576373903764,18,False,3,both
4,1,0.5555503542000118,18,False,3,both
5,1,0.6,18,False,3,both
0,0,0.46845777638808395,18,False,1,domestic_only
1,0,0.5155548399088326,18,False,1,domestic_only
2,0,0.401691265764034,18,False,1,domestic_only
3,0,0.45874576373903764,18,False,1,domestic_only
4,0,0.5555503542000118,18,False,1,domestic_only
5,0,0.6,18,False,1,domestic_only
0,0,0.46845777638808395,18,False,1,customer_only
1,0,0.5155548399088326,18,False,1,customer_only
2,0,0.401691265764034,18,False,1,customer_only
3,0,0.45874576373903764,18,False,1,customer_only
4,0,0.5555503542000118,18,False,1,customer_only
5,0,0.6,18,False,1,customer_only
0,0,0.46845777638808395,18,False,1,both
1,0,0.5155548399088326,18,False,1,both
2,0,0.401691265764034,18,False,1,both
3,0,0.45874576373903764,18,False,1,both
4,0,0.5555503542000118,18,False,1,both
5,0,0.6,18,False,1,both
0,0,0.46845777638808395,18,True,6,domestic_only
1,2,0.5155548399088326,18,True,6,domestic_only
2,3,0.401691265764034,18,True,6,domestic_only
3,5,0.45874576373903764,18,True,6,domestic_only
4,1,0.5555503542000118,18,True,6,domestic_only
5,4,0.6,18,True,6,domestic_only
0,0,0.46845777638808395,18,True,6,customer_only
1,2,0.5155548399088326,18,True,6,customer_only
2,3,0.401691265764034,18,True,6,customer_only
3,5,0.45874576373903764,18,True,6,customer_only
4,1,0.5555503542000118,18,True,6,customer_only
5,4,0.6,18,True,6,customer_only
0,0,0.46845777638808395,18,True,6,both
1,2,0.5155548399088326,18,True,6,both
2,3,0.401691265764034,18,True,6,both
3,5,0.45874576373903764,18,True,6,both
4,1,0.5555503542000118,18,True,6,both
5,4,0.6,18,True,6,both
0,0,0.46845777638808395,18,True,3,domestic_only
1,2,0.5155548399088326,18,True,3,domestic_only
2,0,0.401691265764034,18,True,3,domestic_only
3,2,0.45874576373903764,18,True,3,domestic_only
4,1,0.5555503542000118,18,True,3,domestic_only
5,1,0.6,18,True,3,domestic_only
0,0,0.46845777638808395,18,True,3,customer_only
1,2,0.5155548399088326,18,True,3,customer_only
2,0,0.401691265764034,18,True,3,customer_only
3,2,0.45874576373903764,18,True,3,customer_only
4,1,0.5555503542000118,18,True,3,customer_only
5,1,0.6,18,True,3,customer_only
0,0,0.46845777638808395,18,True,3,both
1,2,0.5155548399088326,18,True,3,both
2,0,0.401691265764034,18,True,3,both
3,2,0.45874576373903764,18,True,3,both
4,1,0.5555503542000118,18,True,3,both
5,1,0.6,18,True,3,both
0,0,0.46845777638808395,18,True,1,domestic_only
1,0,0.5155548399088326,18,True,1,domestic_only
2,0,0.401691265764034,18,True,1,domestic_only
3,0,0.45874576373903764,18,True,1,domestic_only
4,0,0.5555503542000118,18,True,1,domestic_only
5,0,0.6,18,True,1,domestic_only
0,0,0.46845777638808395,18,True,1,customer_only
1,0,0.5155548399088326,18,True,1,customer_only
2,0,0.401691265764034,18,True,1,customer_only
3,0,0.45874576373903764,18,True,1,customer_only
4,0,0.5555503542000118,18,True,1,customer_only
5,0,0.6,18,True,1,customer_only
0,0,0.46845777638808395,18,True,1,both
1,0,0.5155548399088326,18,True,1,both
2,0,0.401691265764034,18,True,1,both
3,0,0.45874576373903764,18,True,1,both
4,0,0.5555503542000118,18,True,1,both
5,0,0.6,18,True,1,both
0,5,0.6,19,False,6,domestic_only
1,1,0.5257506778002747,19,False,6,domestic_only
2,2,0.45337835185955994,19,False,6,domestic_only
3,4,0.46502864334463373,19,False,6,domestic_only
4,0,0.5183997337069743,19,False,6,domestic_only
5,3,0.4374425932885572,19,False,6,domestic_only
0,5,0.6,19,False,6,customer_only
1,1,0.5257506778002747,19,False,6,customer_only
2,2,0.45337835185955994,19,False,6,customer_only
3,4,0.46502864334463373,19,False,6,customer_only
4,0,0.5183997337069743,19,False,6,customer_only
5,3,0.4374425932885572,19,False,6,customer_only
0,5,0.6,19,False,6,both
1,1,0.5257506778002747,19,False,6,both
2,2,0.45337835185955994,19,False,6,both
3,4,0.46502864334463373,19,False,6,both
4,0,0.5183997337069743,19,False,6,both
5,3,0.4374425932885572,19,False,6,both
0,2,0.6,19,False,3,domestic_only
1,1,0.5257506778002747,19,False,3,domestic_only
2,2,0.45337835185955994,19,False,3,domestic_only
3,1,0.46502864334463373,19,False,3,domestic_only
4,0,0.5183997337069743,19,False,3,domestic_only
5,0,0.4374425932885572,19,False,3,domestic_only
0,2,0.6,19,False,3,customer_only
1,1,0.5257506778002747,19,False,3,customer_only
2,2,0.45337835185955994,19,False,3,customer_only
3,1,0.46502864334463373,19,False,3,customer_only
4,0,0.5183997337069743,19,False,3,customer_only
5,0,0.4374425932885572,19,False,3,customer_only
0,2,0.6,19,False,3,both
1,1,0.5257506778002747,19,False,3,both
2,2,0.45337835185955994,19,False,3,both
3,1,0.46502864334463373,19,False,3,both
4,0,0.5183997337069743,19,False,3,both
5,0,0.4374425932885572,19,False,3,both
0,0,0.6,19,False,1,domestic_only
1,0,0.5257506778002747,19,False,1,domestic_only
2,0,0.45337835185955994,19,False,1,domestic_only
3,0,0.46502864334463373,19,False,1,domestic_only
4,0,0.5183997337069743,19,False,1,domestic_only
5,0,0.4374425932885572,19,False,1,domestic_only
0,0,0.6,19,False,1,customer_only
1,0,0.5257506778002747,19,False,1,customer_only
2,0,0.45337835185955994,19,False,1,customer_only
3,0,0.46502864334463373,19,False,1,customer_only
4,0,0.5183997337069743,19,False,1,customer_only
5,0,0.4374425932885572,19,False,1,customer_only
0,0,0.6,19,False,1,both
1,0,0.5257506778002747,19,False,1,both
2,0,0.45337835185955994,19,False,1,both
3,0,0.46502864334463373,19,False,1,both
4,0,0.5183997337069743,19,False,1,both
5,0,0.4374425932885572,19,False,1,both
0,5,0.6,19,True,6,domestic_only
1,1,0.5257506778002747,19,True,6,domestic_only
2,2,0.45337835185955994,19,True,6,domestic_only
3,4,0.46502864334463373,19,True,6,domestic_only
4,0,0.5183997337069743,19,True,6,domestic_only
5,3,0.4374425932885572,19,True,6,domestic_only
0,5,0.6,19,True,6,customer_only
1,1,0.5257506778002747,19,True,6,customer_only
2,2,0.45337835185955994,19,True,6,customer_only
3,4,0.46502864334463373,19,True,6,customer_only
4,0,0.5183997337069743,19,True,6,customer_only
5,3,0.4374425932885572,19,True,6,customer_only
0,5,0.6,19,True,6,both
1,1,0.5257506778002747,19,True,6,both
2,2,0.45337835185955994,19,True,6,both
3,4,0.46502864334463373,19,True,6,both
4,0,0.5183997337069743,19,True,6,both
5,3,0.4374425932885572,19,True,6,both
0,2,0.6,19,True,3,domestic_only
1,1,0.5257506778002747,19,True,3,domestic_only
2,2,0.45337835185955994,19,True,3,domestic_only
3,1,0.46502864334463373,19,True,3,domestic_only
4,0,0.5183997337069743,19,True,3,domestic_only
5,0,0.4374425932885572,19,True,3,domestic_only
0,2,0.6,19,True,3,customer_only
1,1,0.5257506778002747,19,True,3,customer_only
2,2,0.45337835185955994,19,True,3,customer_only
3,1,0.46502864334463373,19,True,3,customer_only
4,0,0.5183997337069743,19,True,3,customer_only
5,0,0.4374425932885572,19,True,3,customer_only
0,2,0.6,19,True,3,both
1,1,0.5257506778002747,19,True,3,both
2,2,0.45337835185955994,19,True,3,both
3,1,0.46502864334463373,19,True,3,both
4,0,0.5183997337069743,19,True,3,both
5,0,0.4374425932885572,19,True,3,both
0,0,0.6,19,True,1,domestic_only
1,0,0.5257506778002747,19,True,1,domestic_only
2,0,0.45337835185955994,19,True,1,domestic_only
3,0,0.46502864334463373,19,True,1,domestic_only
4,0,0.5183997337069743,19,True,1,domestic_only
5,0,0.4374425932885572,19,True,1,domestic_only
0,0,0.6,19,True,1,customer_only
1,0,0.5257506778002747,19,True,1,customer_only
2,0,0.45337835185955994,19,True,1,customer_only
3,0,0.46502864334463373,19,True,1,customer_only
4,0,0.5183997337069743,19,True,1,customer_only
5,0,0.4374425932885572,19,True,1,customer_only
0,0,0.6,19,True,1,both
1,0,0.5257506778002747,19,True,1,both
2,0,0.45337835185955994,19,True,1,both
3,0,0.46502864334463373,19,True,1,both
4,0,0.5183997337069743,19,True,1,both
5,0,0.4374425932885572,19,True,1,both
